"site","dos","date","number","genID","fieldPlantID","plantFamily","finalPlantID","samplingDay","samplingRound","collector","temp.id","order","family","genus","subgenus","species","subspecies","sex","determiner","dateDetermined","author"
"SC",10,"7/20/12","306","spider wasp","Goldenrod","Asteraceae","Solidago multiradiata",1,1,"LCP","SC_072012_306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",10,"7/20/12","307","spider wasp","Goldenrod","Asteraceae","Solidago multiradiata",1,1,"LCP","SC_072012_307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",10,"7/20/12","308","spider wasp","Goldenrod","Asteraceae","Solidago multiradiata",1,1,"LCP","SC_072012_308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",10,"7/20/12","312","bee","Goldenrod","Asteraceae","Solidago multiradiata",1,1,"LCP","SC_072012_312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",10,"7/20/12","315","fly","Goldenrod","Asteraceae","Solidago multiradiata",1,1,"LCP","SC_072012_315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",10,"7/20/12","326","white","Goldenrod","Asteraceae","Solidago multiradiata",1,1,"LCP","SC_072012_326","Lepidoptera","Pieridae","Neophasia",NA,"menapia","","","L.Ponisio","2013","Felder & Felder"
"SC",10,"7/20/12","4","fly","Goldenrod","Asteraceae","Solidago multiradiata",1,1,"LCP","SC_072012_4","Diptera","Syrphidae","Eristalis",NA,"stipator","","","M. Hauser","2013","Osten Sacken"
"SC",10,"7/20/12","5","fly","Goldenrod","Asteraceae","Solidago multiradiata",1,1,"LCP","SC_072012_5","Diptera","Syrphidae","Eristalis",NA,"stipator","","","M. Hauser","2013","Osten Sacken"
"SC",10,"7/20/12","6","fly","Goldenrod","Asteraceae","Solidago multiradiata",1,1,"LCP","SC_072012_6","Diptera","Syrphidae","Eristalis",NA,"stipator","","","M. Hauser","2013","Osten Sacken"
"SC",10,"7/20/12","7","fly","Goldenrod","Asteraceae","Solidago multiradiata",1,1,"LCP","SC_072012_7","Diptera","Syrphidae","Eristalis",NA,"stipator","","","M. Hauser","2013","Osten Sacken"
"SC",10,"7/20/12","8","fly","Goldenrod","Asteraceae","Solidago multiradiata",1,1,"LCP","SC_072012_8","Diptera","Syrphidae","Eristalis",NA,"stipator","","","M. Hauser","2013","Osten Sacken"
"SC",10,"7/20/12","310","syrphid","Goldenrod","Asteraceae","Solidago multiradiata",1,1,"LCP","SC_072012_310","Diptera","Syrphidae","Eristalis",NA,"stipator","","","M. Hauser","2013","Osten Sacken"
"SC",11,"7/21/12","83","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_83","Hymenoptera","Andrenidae","Pseudopanurgus",NA,"atricornis","","m","J.S. Ascher","2013","Cresson"
"SC",11,"7/21/12","113","bumble bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_113","Hymenoptera","Apidae","Bombus","","huntii","","m","R.W. Thorp","2013","Greene"
"SC",11,"7/21/12","82","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_82","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",11,"7/21/12","84","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_84","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",11,"7/21/12","85","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_85","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",11,"7/21/12","86","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_86","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",11,"7/21/12","88","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_88","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",11,"7/21/12","89","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_89","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",11,"7/21/12","90","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_90","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",11,"7/21/12","91","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_91","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",11,"7/21/12","92","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_92","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",11,"7/21/12","93","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_93","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",11,"7/21/12","95","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_95","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",11,"7/21/12","94","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_94","Hymenoptera","Halictidae","Sphecodes","","sp.","a","","J.S. Ascher","2013",""
"SC",11,"7/21/12","96","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_96","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","J.S. Ascher","2013",""
"SC",11,"7/21/12","98","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_98","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","J.S. Ascher","2013",""
"SC",11,"7/21/12","87","bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_87","Hymenoptera","Halictidae","Lasioglossum","Sphecodogastra","occultum","","f","J.S. Ascher","2013","Vachal"
"SC",11,"7/21/12","97","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_97","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","J.S. Ascher","2013","Cockerell"
"SC",11,"7/21/12","99","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_99","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","J.S. Ascher","2013","Cockerell"
"SC",11,"7/21/12","101","wasp","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_101","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","J. Carpenter","2013","Saussure"
"SC",11,"7/21/12","102","wasp","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_102","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","J. Carpenter","2013","Saussure"
"SC",11,"7/21/12","103","wasp","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_103","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","J. Carpenter","2013","Saussure"
"SC",11,"7/21/12","104","wasp","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_104","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","J. Carpenter","2013","Saussure"
"SC",11,"7/21/12","105","wasp","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_105","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","J. Carpenter","2013","Saussure"
"SC",11,"7/21/12","106","wasp","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",11,"7/21/12","107","fly","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",11,"7/21/12","108","fly","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",11,"7/21/12","109","fly","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",11,"7/21/12","110","beetle","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",11,"7/21/12","111","beetle","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",11,"7/21/12","100","syrphid","Goldenrod","Asteraceae","Solidago multiradiata",2,2,"LCP","SC_072112_100","Diptera","Syrphidae","Cheilosia",NA,"sp.","a","","M. Hauser","2013",""
"SC",13,"7/23/12","155","bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_155","Hymenoptera","Apidae","Bombus","","fervidus","","f","R.W. Thorp","2013","Fabricius"
"SC",13,"7/23/12","154","bumble bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_154","Hymenoptera","Apidae","Bombus","","huntii","","m","R.W. Thorp","2013","Greene"
"SC",13,"7/23/12","34","bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_34","Hymenoptera","Apidae","Bombus","","morrisoni","","m","R.W. Thorp","2013","Cresson"
"SC",13,"7/23/12","31","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_31","Hymenoptera","Halictidae","Halictus","","tripartitus","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","17","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_17","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","21","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_21","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","22","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_22","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","28","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_28","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","29","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_29","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","160","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_160","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","161","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_161","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","162","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_162","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","164","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_164","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","165","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_165","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","173","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_173","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","174","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_174","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","175","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_175","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","176","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_176","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","177","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_177","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","178","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_178","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","179","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_179","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","180","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_180","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","181","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_181","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","182","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_182","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","183","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_183","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","184","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_184","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","185","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_185","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","186","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_186","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","187","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_187","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","192","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_192","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","194","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_194","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","196","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_196","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","199","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_199","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","200","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_200","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","201","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_201","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","202","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_202","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","203","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_203","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","205","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_205","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","206","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_206","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","150","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_150","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","J.S. Ascher","2013",""
"SC",13,"7/23/12","152","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_152","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","J.S. Ascher","2013",""
"SC",13,"7/23/12","153","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_153","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","J.S. Ascher","2013",""
"SC",13,"7/23/12","169","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_169","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","J.S. Ascher","2013",""
"SC",13,"7/23/12","198","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_198","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","J.S. Ascher","2013",""
"SC",13,"7/23/12","204","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_204","Hymenoptera","Halictidae","Sphecodes","","sp.","a","","J.S. Ascher","2013",""
"SC",13,"7/23/12","15","bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","16","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_16","Hymenoptera","Halictidae","Lasioglossum","Sphecodogastra","occultum","","m","J.S. Ascher","2013","Vachal"
"SC",13,"7/23/12","18","fly","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","19","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_19","Hymenoptera","Vespidae","Ancistrocerus","","catskill","","","J. Carpenter","2013","Saussure"
"SC",13,"7/23/12","20","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_20","Hymenoptera","Halictidae","Lasioglossum","Sphecodogastra","occultum","","f","J.S. Ascher","2013","Vachal"
"SC",13,"7/23/12","23","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_23","Hymenoptera","Vespidae","Ancistrocerus","","antilope","","","J. Carpenter","2013","Panzer"
"SC",13,"7/23/12","24","fly","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","25","fly","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","26","fly","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","27","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_27","Hymenoptera","Halictidae","Lasioglossum","","manitouellum","","f","J.S. Ascher","2013",""
"SC",13,"7/23/12","30","fly","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","32","fly","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","144","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","145","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","146","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","147","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","148","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_148","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","149","fly","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","151","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_151","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","156","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_156","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","157","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","159","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","163","fly","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","166","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","167","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_167","Hymenoptera","Vespidae","Ancistrocerus","","catskill","","","J. Carpenter","2013","Saussure"
"SC",13,"7/23/12","168","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_168","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","J. Carpenter","2013","Saussure"
"SC",13,"7/23/12","170","fly","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","171","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_171","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","f","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","172","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_172","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","J. Carpenter","2013","Saussure"
"SC",13,"7/23/12","188","ant","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_188","Hymenoptera","Halictidae","Lasioglossum","","manitouellum","","f","J.S. Ascher","2013",""
"SC",13,"7/23/12","189","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_189","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","J. Carpenter","2013","Saussure"
"SC",13,"7/23/12","190","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_190","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","J. Carpenter","2013","Saussure"
"SC",13,"7/23/12","191","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_191","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","J. Carpenter","2013","Saussure"
"SC",13,"7/23/12","193","wasp","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_193","Hymenoptera","Vespidae","Ancistrocerus","","adiabatus","","","J. Carpenter","2013","Saussure"
"SC",13,"7/23/12","195","small dark bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_195","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","f","J.S. Ascher","2013","Cockerell"
"SC",13,"7/23/12","197","bee","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",13,"7/23/12","33","fly","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"HLS","SC_072312_33","Diptera","Syrphidae","Cheilosia",NA,"sp.","a","","M. Hauser","2013",""
"SC",13,"7/23/12","158","fly","Goldenrod","Asteraceae","Solidago multiradiata",3,2,"LCP","SC_072312_158","Diptera","Syrphidae","Dasysyrphus",NA,"sp.","a","","M. Hauser","2013",""
"SC",16,"7/26/12","13","sweat bee","Goldenrod","Asteraceae","Solidago multiradiata",4,3,"HLS","SC_072612_13","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","J.S. Ascher","2013","Cockerell"
"SC",16,"7/26/12","9","bee","Goldenrod","Asteraceae","Solidago multiradiata",4,3,"HLS","SC_072612_9","Hymenoptera","Halictidae","Halictus","","farinosus","","","J.S. Ascher","2013","Smith"
