"site","dos","date","number","genID","order","family","genus","subgenus","species","subspecies","sex","fieldPlantID","plantFamily","finalPlantID","samplingDay","sampingRound","collector","determiner","dateDetermined","author","temp.id"
"SC",11,"7/21/12","49","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"HLS","J.M. Carpenter","2013",NA,"SC_072112_49"
"SC",11,"7/21/12","50","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"HLS","J.M. Carpenter","2013",NA,"SC_072112_50"
"SC",11,"7/21/12","51","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"HLS","J.M. Carpenter","2013",NA,"SC_072112_51"
"SC",11,"7/21/12","54","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"HLS","","",NA,"SC_072112_54"
"SC",11,"7/21/12","55","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"HLS","","",NA,"SC_072112_55"
"SC",11,"7/21/12","56","spider wasp",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"HLS","","",NA,"SC_072112_56"
"SC",11,"7/21/12","57","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"HLS","J.S. Ascher","2013",NA,"SC_072112_57"
"SC",11,"7/21/12","114","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"LCP","","",NA,"SC_072112_114"
"SC",11,"7/21/12","115","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"LCP","","",NA,"SC_072112_115"
"SC",11,"7/21/12","116","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"LCP","","",NA,"SC_072112_116"
"SC",11,"7/21/12","117","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"LCP","","",NA,"SC_072112_117"
"SC",11,"7/21/12","122","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"LCP","J.M. Carpenter","2013",NA,"SC_072112_122"
"SC",11,"7/21/12","154","bee",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"LCP","","",NA,"SC_072112_154"
"SC",13,"7/23/12","35","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","m","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"HLS","R.W. Thorp","2013","Cresson","SC_072312_35"
"SC",13,"7/23/12","279","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","m","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","R.W. Thorp","2013","Cresson","SC_072312_279"
"SC",13,"7/23/12","283","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","R.W. Thorp","2013","Greene","SC_072312_283"
"SC",13,"7/23/12","287","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","R.W. Thorp","2013","Greene","SC_072312_287"
"SC",13,"7/23/12","39","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"HLS","J.S. Ascher","2013","Cockerell","SC_072312_39"
"SC",13,"7/23/12","41","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"HLS","J.S. Ascher","2013","Cockerell","SC_072312_41"
"SC",13,"7/23/12","294","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.S. Ascher","2013","Cockerell","SC_072312_294"
"SC",13,"7/23/12","45","small dark bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"HLS","J.S. Ascher","2013","","SC_072312_45"
"SC",13,"7/23/12","295","small dark bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.S. Ascher","2013","","SC_072312_295"
"SC",13,"7/23/12","36","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"HLS","","",NA,"SC_072312_36"
"SC",13,"7/23/12","37","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"HLS","","",NA,"SC_072312_37"
"SC",13,"7/23/12","38","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"HLS","","",NA,"SC_072312_38"
"SC",13,"7/23/12","40","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"HLS","","",NA,"SC_072312_40"
"SC",13,"7/23/12","42","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"HLS","","",NA,"SC_072312_42"
"SC",13,"7/23/12","43","beetle",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"HLS","","",NA,"SC_072312_43"
"SC",13,"7/23/12","44","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"HLS","J.S. Ascher","2013",NA,"SC_072312_44"
"SC",13,"7/23/12","46","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"HLS","J.S. Ascher","2013",NA,"SC_072312_46"
"SC",13,"7/23/12","47","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"HLS","J.S. Ascher","2013",NA,"SC_072312_47"
"SC",13,"7/23/12","67","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","","",NA,"SC_072312_67"
"SC",13,"7/23/12","68","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.M. Carpenter","2013",NA,"SC_072312_68"
"SC",13,"7/23/12","69","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.M. Carpenter","2013",NA,"SC_072312_69"
"SC",13,"7/23/12","70","wasp","Hymenoptera","Vespidae","Ancistrocerus","","tuberculocephalus","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.M. Carpenter","2013",NA,"SC_072312_70"
"SC",13,"7/23/12","71","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","","",NA,"SC_072312_71"
"SC",13,"7/23/12","280","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.M. Carpenter","2013",NA,"SC_072312_280"
"SC",13,"7/23/12","281","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","","",NA,"SC_072312_281"
"SC",13,"7/23/12","282","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","m","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.S. Ascher","2013",NA,"SC_072312_282"
"SC",13,"7/23/12","284","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","","",NA,"SC_072312_284"
"SC",13,"7/23/12","285","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.S. Ascher","2013",NA,"SC_072312_285"
"SC",13,"7/23/12","286","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.M. Carpenter","2013",NA,"SC_072312_286"
"SC",13,"7/23/12","288","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.M. Carpenter","2013",NA,"SC_072312_288"
"SC",13,"7/23/12","289","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.M. Carpenter","2013",NA,"SC_072312_289"
"SC",13,"7/23/12","290","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.M. Carpenter","2013",NA,"SC_072312_290"
"SC",13,"7/23/12","291","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.M. Carpenter","2013",NA,"SC_072312_291"
"SC",13,"7/23/12","292","ant",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","","",NA,"SC_072312_292"
"SC",13,"7/23/12","293","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.M. Carpenter","2013",NA,"SC_072312_293"
"SC",13,"7/23/12","296","wasp","Hymenoptera","Vespidae","Ancistrocerus","","catskill","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.M. Carpenter","2013",NA,"SC_072312_296"
"SC",13,"7/23/12","297","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",3,1,"LCP","J.M. Carpenter","2013",NA,"SC_072312_297"
"SC",16,"7/26/12","180","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","m","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"LCP","R.W. Thorp","2013","Cresson","SC_072612_180"
"SC",16,"7/26/12","184","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","m","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"LCP","R.W. Thorp","2013","Cresson","SC_072612_184"
"SC",16,"7/26/12","104","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"HLS","R.W. Thorp","2013","Greene","SC_072612_104"
"SC",16,"7/26/12","113","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"HLS","R.W. Thorp","2013","Greene","SC_072612_113"
"SC",16,"7/26/12","269","bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"LCP","J.S. Ascher","2013","","SC_072612_269"
"SC",16,"7/26/12","286","syrphid","Lepidoptera","Hesperiidae","Pyrgus","","commonis","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"LCP","L. Ponisio","2013","Grote","SC_072612_286"
"SC",16,"7/26/12","285","blue","Lepidoptera","Lycaenidae","Plebejus","","acmon","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"HLS","L. Ponisio","2013","Westwood","SC_072612_285"
"SC",16,"7/26/12","58","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"HLS","","",NA,"SC_072612_58"
"SC",16,"7/26/12","103","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"HLS","","",NA,"SC_072612_103"
"SC",16,"7/26/12","106","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"HLS","J.M. Carpenter","2013",NA,"SC_072612_106"
"SC",16,"7/26/12","107","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"HLS","J.M. Carpenter","2013",NA,"SC_072612_107"
"SC",16,"7/26/12","108","bombyliid",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"HLS","","",NA,"SC_072612_108"
"SC",16,"7/26/12","109","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"HLS","J.M. Carpenter","2013",NA,"SC_072612_109"
"SC",16,"7/26/12","110","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"HLS","J.M. Carpenter","2013",NA,"SC_072612_110"
"SC",16,"7/26/12","111","small dark bee",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"HLS","","",NA,"SC_072612_111"
"SC",16,"7/26/12","112","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"HLS","","",NA,"SC_072612_112"
"SC",16,"7/26/12","179","wasp",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"LCP","","",NA,"SC_072612_179"
"SC",16,"7/26/12","183","small dark bee",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"LCP","","",NA,"SC_072612_183"
"SC",16,"7/26/12","185","wasp",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"LCP","","",NA,"SC_072612_185"
"SC",16,"7/26/12","284","speyeria","Lepidoptera","Nymphalidae","Speyeria","","atlantis","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"LCP","L. Ponisio","2013","Edwards","SC_072612_284"
"SC",16,"7/26/12","105","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"HLS","M. Hauser","2013","Sacken","SC_072612_105"
"SC",16,"7/26/12","181","syrphid","Diptera","Syrphidae","Copestylum","","lentum","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"LCP","M. Hauser","2013","Williston","SC_072612_181"
"SC",16,"7/26/12","182","syrphid","Diptera","Syrphidae","Copestylum","","lentum","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",4,1,"LCP","M. Hauser","2013","Williston","SC_072612_182"
"SC",17,"7/27/12","207","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","m","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","R.W. Thorp","2013","Cresson","SC_072712_207"
"SC",17,"7/27/12","81","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"HLS","R.W. Thorp","2013","Greene","SC_072712_81"
"SC",17,"7/27/12","199","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","R.W. Thorp","2013","Greene","SC_072712_199"
"SC",17,"7/27/12","204","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","R.W. Thorp","2013","Greene","SC_072712_204"
"SC",17,"7/27/12","198","Sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","J.S. Ascher","2013","Cockerell","SC_072712_198"
"SC",17,"7/27/12","191","small dark bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","J.S. Ascher","2013","","SC_072712_191"
"SC",17,"7/27/12","73","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"HLS","J.M. Carpenter","2013",NA,"SC_072712_73"
"SC",17,"7/27/12","74","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"HLS","J.M. Carpenter","2013",NA,"SC_072712_74"
"SC",17,"7/27/12","75","bombyliid",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"HLS","","",NA,"SC_072712_75"
"SC",17,"7/27/12","76","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"HLS","J.M. Carpenter","2013",NA,"SC_072712_76"
"SC",17,"7/27/12","77","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"HLS","","",NA,"SC_072712_77"
"SC",17,"7/27/12","78","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"HLS","","",NA,"SC_072712_78"
"SC",17,"7/27/12","79","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"HLS","","",NA,"SC_072712_79"
"SC",17,"7/27/12","80","bee",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"HLS","","",NA,"SC_072712_80"
"SC",17,"7/27/12","185","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","","",NA,"SC_072712_185"
"SC",17,"7/27/12","186","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","J.M. Carpenter","2013",NA,"SC_072712_186"
"SC",17,"7/27/12","187","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","","",NA,"SC_072712_187"
"SC",17,"7/27/12","188","beetle",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","","",NA,"SC_072712_188"
"SC",17,"7/27/12","189","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","","",NA,"SC_072712_189"
"SC",17,"7/27/12","192","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","","",NA,"SC_072712_192"
"SC",17,"7/27/12","193","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","J.M. Carpenter","2013",NA,"SC_072712_193"
"SC",17,"7/27/12","194","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","","",NA,"SC_072712_194"
"SC",17,"7/27/12","195","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","J.M. Carpenter","2013",NA,"SC_072712_195"
"SC",17,"7/27/12","196","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","J.M. Carpenter","2013",NA,"SC_072712_196"
"SC",17,"7/27/12","197","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","J.M. Carpenter","2013",NA,"SC_072712_197"
"SC",17,"7/27/12","200","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","J.M. Carpenter","2013",NA,"SC_072712_200"
"SC",17,"7/27/12","201","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","J.M. Carpenter","2013",NA,"SC_072712_201"
"SC",17,"7/27/12","202","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","J.M. Carpenter","2013",NA,"SC_072712_202"
"SC",17,"7/27/12","203","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","","",NA,"SC_072712_203"
"SC",17,"7/27/12","205","bombyliid","Diptera","Syrphidae","Chrysotoxum","","sp.","a","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","M. Hauser","2013","","SC_072712_205"
"SC",17,"7/27/12","190","syrphid","Diptera","Syrphidae","Copestylum","","lentum","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","M. Hauser","2013","Williston","SC_072712_190"
"SC",17,"7/27/12","53","fly","Diptera","Syrphidae","Dasysyrphus","","sp.","a","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"HLS","M. Hauser","2013","","SC_072712_53"
"SC",17,"7/27/12","206","syrphid","Diptera","Syrphidae","Dasysyrphus","","sp.","a","","Potentilla hippiana","Rosaceae","Potentilla hippiana",5,1,"LCP","M. Hauser","2013","","SC_072712_206"
"SC",18,"7/28/12","80","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",6,1,"HLS","R.W. Thorp","2013","Cresson","SC_072812_80"
"SC",18,"7/28/12","133","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","m","Potentilla hippiana","Rosaceae","Potentilla hippiana",6,1,"LCP","R.W. Thorp","2013","Cresson","SC_072812_133"
"SC",18,"7/28/12","82","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",6,1,"HLS","R.W. Thorp","2013","Greene","SC_072812_82"
"SC",18,"7/28/12","134","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",6,1,"LCP","R.W. Thorp","2013","Greene","SC_072812_134"
"SC",18,"7/28/12","84","Sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",6,1,"HLS","J.S. Ascher","2013","Cockerell","SC_072812_84"
"SC",18,"7/28/12","81","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",6,1,"HLS","J.M. Carpenter","2013",NA,"SC_072812_81"
"SC",18,"7/28/12","83","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",6,1,"HLS","","",NA,"SC_072812_83"
"SC",18,"7/28/12","85","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",6,1,"HLS","","",NA,"SC_072812_85"
"SC",18,"7/28/12","86","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",6,1,"HLS","J.M. Carpenter","2013",NA,"SC_072812_86"
"SC",18,"7/28/12","88","bombyliid",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",6,1,"HLS","","",NA,"SC_072812_88"
"SC",18,"7/28/12","89","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",6,1,"HLS","J.M. Carpenter","2013",NA,"SC_072812_89"
"SC",18,"7/28/12","87","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",6,1,"HLS","M. Hauser","2013","Sacken","SC_072812_87"
"SC",19,"7/29/12","79","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","R.W. Thorp","2013","Cresson","SC_072912_79"
"SC",19,"7/29/12","81","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","R.W. Thorp","2013","Cresson","SC_072912_81"
"SC",19,"7/29/12","70","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","R.W. Thorp","2013","Greene","SC_072912_70"
"SC",19,"7/29/12","80","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","R.W. Thorp","2013","Greene","SC_072912_80"
"SC",19,"7/29/12","82","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","R.W. Thorp","2013","Greene","SC_072912_82"
"SC",19,"7/29/12","122","blue","Lepidoptera","Lycaenidae","Hemiargus","","isola","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","L. Ponisio","2013","Reakirt","SC_072912_122"
"SC",19,"7/29/12","71","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","J.M. Carpenter","2013",NA,"SC_072912_71"
"SC",19,"7/29/12","72","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","","",NA,"SC_072912_72"
"SC",19,"7/29/12","73","fly",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","","",NA,"SC_072912_73"
"SC",19,"7/29/12","74","wasp",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","","",NA,"SC_072912_74"
"SC",19,"7/29/12","75","wasp","Hymenoptera","Vespidae","Ancistrocerus","","catskill","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","J.M. Carpenter","2013",NA,"SC_072912_75"
"SC",19,"7/29/12","76","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","J.M. Carpenter","2013",NA,"SC_072912_76"
"SC",19,"7/29/12","77","small dark bee",NA,NA,NA,NA,NA,NA,"","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","","",NA,"SC_072912_77"
"SC",19,"7/29/12","123","Poligonia","Lepidoptera","Nymphalidae","Polygonia","","gracilis","","","Potentilla hippiana","Rosaceae","Potentilla hippiana",7,1,"LCP","L. Ponisio","2013","Grote & Robinson","SC_072912_123"
"MM",22,"8/1/12","56","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"HLS","R.W. Thorp","2013","Greene","MM_080112_56"
"MM",22,"8/1/12","191","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Potentilla hippiana","Rosaceae","Potentilla hippiana",2,1,"LCP","R.W. Thorp","2013","Greene","MM_080112_191"
