site,date,number,genID,genSp,sex,fieldPlantID,finalPlantID,samplingDay,sampingRound,collector,determiner,dateDetermined,notes
PL,81212,112,fly,,,giant white carrot,Heracleum sphondylium,4,1,LCP,,,
PL,81212,113,fly,,,giant white carrot,Heracleum sphondylium,4,1,LCP,,,
PL,81212,114,fly,,,giant white carrot,Heracleum sphondylium,4,1,LCP,,,
PL,81212,115,fly,,,giant white carrot,Heracleum sphondylium,4,1,LCP,,,
PL,81212,116,fly,,,giant white carrot,Heracleum sphondylium,4,1,LCP,,,
PL,81212,117,fly,,,giant white carrot,Heracleum sphondylium,4,1,LCP,,,
PL,81212,118,fly,,,giant white carrot,Heracleum sphondylium,4,1,LCP,,,
PL,81212,119,fly,,,giant white carrot,Heracleum sphondylium,4,1,LCP,,,
PL,81212,120,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,121,bee,,,purple bog flower,Prunella vulgaris,4,1,HLS,,,
PL,81212,122,bee,,,purple bog flower,Prunella vulgaris,4,1,HLS,,,
PL,81212,123,fly,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,124,fly,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,125,fly,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,126,fly,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,127,fly,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,128,fly,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,129,fly,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,130,fly,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,131,fly,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,132,fly,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,133,wasp,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,134,fly,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,135,fly,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,136,wasp,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,137,fly,,,white carrot,Oxypolis fendleri,4,1,HLS,,,
PL,81212,138,bee,,,purple penstamen,Penstemon strictus,4,1,HLS,,,
PL,81212,139,bee,,,purple penstamen,Penstemon strictus,4,1,HLS,,,
PL,81212,140,bee,,,purple penstamen,Penstemon strictus,4,1,HLS,,,
PL,81212,141,bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,HLS,,,
PL,81212,142,bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,HLS,,,
PL,81212,143,fly,,,Campanula rotundifolia,Campanula rotundifolia,4,1,HLS,,,
PL,81212,144,fly,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,145,fly,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,146,fly,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,147,fly,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,148,fly,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,149,fly,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,150,bumble bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,151,bumble bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,152,bumble bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,153,bumble bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,154,honey bee,Apis mellifera,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,155,honey bee,Apis mellifera,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,156,honey bee,Apis mellifera,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,157,honey bee,Apis mellifera,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,158,honey bee,Apis mellifera,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,159,honey bee,Apis mellifera,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,160,bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,161,honey bee,Apis mellifera,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,162,bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,163,bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,164,bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,165,bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,166,bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,167,bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,168,bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,169,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,170,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,171,bombyliid,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,172,syrphid,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,173,syrphid,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,174,syrphid,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,175,honey bee,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,176,honey bee,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,177,honey bee,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,178,bee,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,179,bee,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,180,wasp,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,181,fly,,,yarrow,Achillea millefolium,4,1,HLS,,,
PL,81212,182,fly,,,yarrow,Achillea millefolium,4,1,HLS,,,
PL,81212,183,fly,,,yarrow,Achillea millefolium,4,1,HLS,,,
PL,81212,184,fly,,,yarrow,Achillea millefolium,4,1,HLS,,,
PL,81212,185,fly,,,yarrow,Achillea millefolium,4,1,HLS,,,
PL,81212,186,fly,,,yarrow,Achillea millefolium,4,1,HLS,,,
PL,81212,187,fly,,,yarrow,Achillea millefolium,4,1,HLS,,,
PL,81212,188,fly,,,carrot,Cymopterus lemmonii,4,1,HLS,,,
PL,81212,189,fly,,,carrot,Cymopterus lemmonii,4,1,HLS,,,
PL,81212,190,fly,,,carrot,Cymopterus lemmonii,4,1,HLS,,,
PL,81212,191,fly,,,carrot,Cymopterus lemmonii,4,1,HLS,,,
PL,81212,192,fly,,,carrot,Cymopterus lemmonii,4,1,HLS,,,
PL,81212,193,fly,,,carrot,Cymopterus lemmonii,4,1,HLS,,,
PL,81212,194,bee,,,gentian,Gentianopsis detonsa,4,1,HLS,,,
PL,81212,195,honey bee,,,gentian,Gentianopsis detonsa,4,1,HLS,,,
PL,81212,196,fly,,,gentian,Gentianopsis detonsa,4,1,HLS,,,
PL,81212,197,fly,,,gentian,Gentianopsis detonsa,4,1,HLS,,,
PL,81212,198,bee,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,199,bombyliid,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,200,bombyliid,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,201,bombyliid,,,little pink,Cerastium nutans,4,1,HLS,,,
PL,81212,202,bombyliid,,,little pink,Cerastium nutans,4,1,HLS,,,
PL,81212,203,bee,,,little pink,Cerastium nutans,4,1,HLS,,,
PL,81212,204,small dark bee,,,little pink,Cerastium nutans,4,1,HLS,,,
PL,81212,205,bombyliid,,,little pink,Cerastium nutans,4,1,HLS,,,
PL,81212,206,bombyliid,,,little pink,Cerastium nutans,4,1,HLS,,,
PL,81212,207,wasp,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,208,wasp,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,209,fly,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,210,fly,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,211,fly,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,212,fly,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,213,fly,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,214,fly,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,215,fly,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,216,fly,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,217,fly,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,218,fly,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,219,fly,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,220,fly,,,giant white carrot,Heracleum sphondylium,4,1,HLS,,,
PL,81212,221,bee,,,white geranium,Geranium viscosissimum,4,1,HLS,,,
PL,81212,222,bee,,,white geranium,Geranium viscosissimum,4,1,HLS,,,
PL,81212,223,fly,,,white geranium,Geranium viscosissimum,4,1,HLS,,,
PL,81212,224,fly,,,white geranium,Geranium viscosissimum,4,1,HLS,,,
PL,81212,225,fly,,,nodding yellow aster,Senecio bigelovii,4,1,HLS,,,
PL,81212,226,fly,,,nodding yellow aster,Senecio bigelovii,4,1,HLS,,,
PL,81212,227,bombyliid,,,yellow pond flower,Hypericum scouleri,4,1,HLS,,,
PL,81212,228,bee,,,wall flower,Erysimum capitatum,4,1,HLS,,,
PL,81212,229,skipper,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,230,skipper,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,231,skipper,,,purple penstamen,Penstemon strictus,4,1,HLS,,,
PL,81212,232,skipper,,,purple penstamen,Penstemon strictus,4,1,HLS,,,
PL,81212,233,moth,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,234,moth,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,235,moth,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,236,checkerspot,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,237,skipper,,,white geranium,Geranium viscosissimum,4,1,HLS,,,
PL,81212,238,skipper,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,239,checkerspot,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,240,moth,,,thistle,Cirsium parryi,4,1,LCP,,,
PL,81212,241,moth,,,thistle,Cirsium parryi,4,1,LCP,,,
PL,81212,242,moth,,,thistle,Cirsium parryi,4,1,LCP,,,
PL,81212,243,fly,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,244,fly,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,245,skipper,,,purple penstamen,Penstemon strictus,4,1,LCP,,,
PL,81212,246,moth,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,247,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,248,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,249,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,250,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,251,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,252,moth,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,253,moth,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,254,moth,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,255,moth,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,256,moth,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,257,honey bee,Apis mellifera,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,258,honey bee,Apis mellifera,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,259,honey bee,Apis mellifera,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,260,honey bee,Apis mellifera,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,261,honey bee,Apis mellifera,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,262,bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,263,bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,264,bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,265,honey bee,Apis mellifera,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,266,wasp,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,267,carpenter bee,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,268,bee,,,purple penstamen,Penstemon strictus,4,1,HLS,,,
PL,81212,269,bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,HLS,,,
PL,81212,270,bee,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,271,bombyliid,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,272,syrphid,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,273,syrphid,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,274,swallowtail,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,275,swallowtail,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,276,swallowtail,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,277,swallowtail,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,278,swallowtail,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,279,fritillary,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,280,swallowtail,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,281,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,282,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,283,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,
PL,81212,284,vanessa,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,285,sulfur,Colias eurytheme,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,286,vanessa,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,287,vanessa,,,yarrow,Achillea millefolium,4,1,HLS,,,
PL,81212,288,sulfur,Colias eurytheme,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,289,blue,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,290,fritillary,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,291,sulfur,Colias eurytheme,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,292,sulfur,Colias eurytheme,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,293,sulfur,Colias eurytheme,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,294,sulfur,Colias eurytheme,,orange dandilion,Agoseris aurantica,4,1,LCP,,,
PL,81212,295,sulfur,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,296,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,297,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,298,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,299,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,303B,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,303C,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,300,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,301,speyeria,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,302,hairstreak,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,303,swallowtail,,,wall flower,Erysimum capitatum,4,1,LCP,,,
PL,81212,304,swallowtail,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,305,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,306,swallowtail,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,307,swallowtail,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,308,speyeria,,,thistle,Cirsium parryi,4,1,LCP,,,
PL,81212,309,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,310,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,
PL,81212,311,moth,,,thistle,Cirsium parryi,4,1,HLS,,,
PL,81212,312,fly,,,white poof,Polygonum bistortoides,4,1,HLS,,,
PL,81212,313,fly,,,white poof,Polygonum bistortoides,4,1,HLS,,,
PL,81212,314,fly,,,white poof,Polygonum bistortoides,4,1,HLS,,,
PL,81212,315,fly,,,white poof,Polygonum bistortoides,4,1,HLS,,,
PL,81212,316,fly,,,white poof,Polygonum bistortoides,4,1,HLS,,,
PL,81212,317,fly,,,white poof,Polygonum bistortoides,4,1,HLS,,,
PL,81212,318,fly,,,white poof,Polygonum bistortoides,4,1,HLS,,,
PL,81212,319,fly,,,white poof,Polygonum bistortoides,4,1,HLS,,,
PL,81212,320,fly,,,white poof,Polygonum bistortoides,4,1,HLS,,,
PL,81212,321,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,322,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,323,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,324,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,325,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,326,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,327,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,328,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,329,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,330,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,331,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,332,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,333,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,334,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,335,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,336,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,337,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,338,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,339,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,340,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,341,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,342,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,343,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,344,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,345,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,346,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,347,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,348,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,,,
PL,81212,349,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,350,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,351,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,352,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,353,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,354,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,355,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,356,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,357,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,358,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,359,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,360,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,361,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,362,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,363,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,364,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,365,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,366,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,367,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,368,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,369,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,370,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,371,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,372,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,373,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,374,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,375,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,376,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,377,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,378,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,379,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,380,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,381,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,382,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,383,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,384,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,385,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,386,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,387,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,388,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,389,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,390,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,391,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,392,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,393,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,394,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,395,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,396,fly,,,white poof,Polygonum bistortoides,4,1,LCP,,,
PL,81212,397,fly,,,white poof,Polygonum bistortoides,4,1,LCP,,,
PL,81212,398,fly,,,white poof,Polygonum bistortoides,4,1,LCP,,,
PL,81212,399,fly,,,white poof,Polygonum bistortoides,4,1,LCP,,,
PL,81212,400,fly,,,white poof,Polygonum bistortoides,4,1,LCP,,,
PL,81212,401,fly,,,white poof,Polygonum bistortoides,4,1,LCP,,,
PL,81212,402,fly,,,white poof,Polygonum bistortoides,4,1,LCP,,,
PL,81212,403,fly,,,white poof,Polygonum bistortoides,4,1,LCP,,,
PL,81212,404,fly,,,nodding yellow aster,Senecio bigelovii,4,1,LCP,,,
PL,81212,405,fly,,,nodding yellow aster,Senecio bigelovii,4,1,LCP,,,
PL,81212,406,fly,,,nodding yellow aster,Senecio bigelovii,4,1,LCP,,,
PL,81212,407,fly,,,nodding yellow aster,Senecio bigelovii,4,1,LCP,,,
PL,81212,408,fly,,,nodding yellow aster,Senecio bigelovii,4,1,LCP,,,
PL,81212,409,fly,,,nodding yellow aster,Senecio bigelovii,4,1,LCP,,,
PL,81212,410,fly,,,nodding yellow aster,Senecio bigelovii,4,1,LCP,,,
PL,81212,411,fly,,,nodding yellow aster,Senecio bigelovii,4,1,LCP,,,
PL,81212,412,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,413,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,414,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,415,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,416,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,417,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,418,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,419,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,420,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,421,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,422,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,423,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,424,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,425,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,426,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,427,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,428,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,429,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,430,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,431,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,432,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81212,433,fly,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,,,
PL,81312,1,wasp,,,thistle,Cirsium parryi,5,1,LCP,,,
PL,81312,2,bee,,,thistle,Cirsium parryi,5,1,LCP,,,
PL,81312,3,bee,,,thistle,Cirsium parryi,5,1,LCP,,,
PL,81312,4,wasp,,,thistle,Cirsium parryi,5,1,LCP,,,
