"UniqueID","TempID","GenID","Order","Family","Genus","SubGenus","Species","SubSpecies","Sex","Site","Collector","SampleDay","SampleRound","Date","Dos","FieldPlantID","FinalPlantSp","PlantFamily","DateDetermined","Determiner","Author"
"SC_072312_169","169","small dark bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072312_198","198","small dark bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072312_204","204","small dark bee","Hymenoptera","Halictidae","Sphecodes","","sp.","a","","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072312_15","15","bee",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_16","16","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Sphecodogastra","occultum","","m","SC","HLS",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Vachal"
"SC_072312_18","18","fly",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_19","19","wasp","Hymenoptera","Vespidae","Ancistrocerus","","catskill","","","SC","HLS",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072312_20","20","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Sphecodogastra","occultum","","f","SC","HLS",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Vachal"
"SC_072312_23","23","wasp","Hymenoptera","Vespidae","Ancistrocerus","","antilope","","","SC","HLS",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Panzer"
"SC_072312_24","24","fly",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_25","25","fly",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_26","26","fly",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_27","27","wasp","Hymenoptera","Halictidae","Lasioglossum","","manitouellum","","f","SC","HLS",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072312_30","30","fly",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_32","32","fly",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_144","144","wasp",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_145","145","wasp",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_146","146","wasp",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_147","147","wasp",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_148","148","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072312_149","149","fly",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_151","151","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072312_156","156","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072312_157","157","wasp",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_159","159","wasp",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_163","163","fly",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_166","166","wasp",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_167","167","wasp","Hymenoptera","Vespidae","Ancistrocerus","","catskill","","","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072312_168","168","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072312_170","170","fly",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_171","171","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","f","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072312_172","172","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072312_188","188","ant","Hymenoptera","Halictidae","Lasioglossum","","manitouellum","","f","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072312_189","189","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072312_190","190","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072312_191","191","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072312_193","193","wasp","Hymenoptera","Vespidae","Ancistrocerus","","adiabatus","","","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072312_195","195","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","f","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072312_197","197","bee",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072312_33","33","fly","Diptera","Syrphidae","Cheilosia",NA,"sp.","a","","SC","HLS",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"M. Hauser",""
"SC_072312_158","158","fly","Diptera","Syrphidae","Dasysyrphus",NA,"sp.","a","","SC","LCP",3,2,"7/23/12",13,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"M. Hauser",""
"SC_072612_13","13","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_9","9","bee","Hymenoptera","Halictidae","Halictus","","farinosus","","","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Smith"
"SC_072612_3","3","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_7","7","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_10","10","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_15","15","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_17","17","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_125","125","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_126","126","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_127","127","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_128","128","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_129","129","small dark bee","Hymenoptera","Vespidae","Ancistrocerus","","catskill","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072612_135","135","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_137","137","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_139","139","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_140","140","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_141","141","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_142","142","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_143","143","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_145","145","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_146","146","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_147","147","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_148","148","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_149","149","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_150","150","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_151","151","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_152","152","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_153","153","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_4","4","small dark bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072612_271","271","bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072612_272","272","bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072612_273","273","bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072612_274","274","bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072612_275","275","bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072612_276","276","bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072612_277","277","bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072612_1","1","wasp","Hymenoptera","Vespidae","Ancistrocerus","","catskill","","","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072612_2","2","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072612_5","5","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Sphecodogastra","occultum","","f","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Vachal"
"SC_072612_6","6","fly",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_8","8","fly",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_11","11","fly",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_12","12","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072612_14","14","wasp","Hymenoptera","Vespidae","Ancistrocerus","","antilope","","","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Panzer"
"SC_072612_16","16","fly",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_18","18","fly",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_19","19","fly",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_20","20","fly",NA,NA,NA,NA,NA,NA,NA,"SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_21","21","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Evylaeus","cinctipes","","f","SC","HLS",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Provancher"
"SC_072612_116","116","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072612_117","117","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072612_118","118","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072612_119","119","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072612_120","120","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072612_121","121","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072612_122","122","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072612_123","123","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072612_124","124","wasp",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_130","130","fly",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_132","132","wasp","Hymenoptera","Vespidae","Ancistrocerus","","bustamente","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J. Carpenter","Saussure"
"SC_072612_133","133","small dark bee",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_134","134","small dark bee",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_136","136","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_138","138","small dark bee",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_144","144","fly",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_270","270","bee",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_278","278","bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_279","279","bee",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072612_280","280","bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","SC","LCP",4,3,"7/26/12",16,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072712_219","219","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"R.W. Thorp","Greene"
"SC_072712_221","221","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072712_234","234","fly","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072712_237","237","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072712_239","239","bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072712_242","242","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072712_243","243","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072712_228","228","small dark bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072712_236","236","small dark bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072712_218","218","wasp",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072712_222","222","fly",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072712_223","223","fly",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072712_225","225","fly",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072712_227","227","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072712_230","230","fly",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072712_231","231","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Cockerell"
"SC_072712_232","232","fly",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072712_233","233","fly",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",NA,NA,NA
"SC_072712_235","235","bee","Hymenoptera","Halictidae","Lasioglossum","","manitouellum","","f","SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher",""
"SC_072712_238","238","bee","Hymenoptera","Halictidae","Lasioglossum","Sphecodogastra","occultum","","f","SC","LCP",5,4,"7/27/12",17,"Goldenrod","Solidago multiradiata","Asteraceae",2013,"J.S. Ascher","Vachal"
